name,rarity,planType,category,stamina,forceStamina,costType,costValue,playProduceExamTriggerId,playMovePositionType,moveEffectTriggerType,moveProduceExamEffectIds,isEndTurnLost,isInitial,isRestrict,produceCardStatusEnchantId,searchTag,libraryHidden,noDeckDuplication,unlockProducerLevel,rentalUnlockProducerLevel,evaluation,originIdolCardId,originSupportCardId,isInitialDeckProduceCard,effectGroupIds,viewStartTime,isLimited,order,produceExamTriggerId1,produceExamEffectId1,hideIcon1,produceExamTriggerId2,produceExamEffectId2,hideIcon2,produceExamTriggerId3,produceExamEffectId3,hideIcon3,produceExamTriggerId4,produceExamEffectId4,hideIcon4
新進気鋭+,R,センス,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-hski-1-000,,True,['effect_group-visible-exam_lesson-000'],0,False,28010010000010,,e_effect-exam_lesson-0025-01,False,,,,,,,,,
新進気鋭++,R,センス,アクティブ,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-hski-1-000,,True,['effect_group-visible-exam_lesson-000'],0,False,28010010000010,,e_effect-exam_lesson-0026-01,False,,,,,,,,,
新進気鋭+++,R,センス,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-hski-1-000,,True,['effect_group-visible-exam_lesson-000'],0,False,28010010000010,,e_effect-exam_lesson-0027-01,False,,,,,,,,,
意地っ張り,R,センス,アクティブ,6,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,1,i_card-ttmr-1-000,,True,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,28010010000011,,e_effect-exam_lesson-0007-01,False,,e_effect-exam_lesson_buff-0003,False,,,,,,
意地っ張り+,R,センス,アクティブ,6,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-ttmr-1-000,,True,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,28010010000011,,e_effect-exam_lesson-0007-01,False,,e_effect-exam_lesson_buff-0005,False,,,,,,
意地っ張り++,R,センス,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-ttmr-1-000,,True,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,28010010000011,,e_effect-exam_lesson-0008-01,False,,e_effect-exam_lesson_buff-0005,False,,,,,,
意地っ張り+++,R,センス,アクティブ,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-ttmr-1-000,,True,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,28010010000011,,e_effect-exam_lesson-0008-01,False,,e_effect-exam_lesson_buff-0005,False,,,,,,
リトル・プリンス,R,センス,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,1,i_card-amao-1-000,,True,['effect_group-visible-exam_lesson-000'],0,False,28010010000013,,e_effect-exam_lesson-0008-01,False,e_trigger-exam_card_play-parameter_buff,e_effect-exam_lesson-0003-01,False,,,,,,
リトル・プリンス+,R,センス,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-amao-1-000,,True,['effect_group-visible-exam_lesson-000'],0,False,28010010000013,,e_effect-exam_lesson-0013-01,False,e_trigger-exam_card_play-parameter_buff,e_effect-exam_lesson-0005-01,False,,,,,,
リトル・プリンス++,R,センス,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-amao-1-000,,True,['effect_group-visible-exam_lesson-000'],0,False,28010010000013,,e_effect-exam_lesson-0015-01,False,e_trigger-exam_card_play-parameter_buff,e_effect-exam_lesson-0006-01,False,,,,,,
リトル・プリンス+++,R,センス,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-amao-1-000,,True,['effect_group-visible-exam_lesson-000'],0,False,28010010000013,,e_effect-exam_lesson-0019-01,False,e_trigger-exam_card_play-parameter_buff,e_effect-exam_lesson-0006-01,False,,,,,,
包容力,R,センス,アクティブ,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,1,i_card-hrnm-1-000,,True,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_block-000', 'effect_group-visible-stamina_recover_fix-000']",0,False,28010010000014,,e_effect-exam_lesson-0002-01,False,,e_effect-exam_block-0001,False,,e_effect-exam_stamina_recover_fix-0002,False,,,
包容力+,R,センス,アクティブ,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-hrnm-1-000,,True,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_block-000', 'effect_group-visible-stamina_recover_fix-000']",0,False,28010010000014,,e_effect-exam_lesson-0003-01,False,,e_effect-exam_block-0004,False,,e_effect-exam_stamina_recover_fix-0002,False,,,
包容力++,R,センス,アクティブ,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-hrnm-1-000,,True,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_block-000', 'effect_group-visible-stamina_recover_fix-000']",0,False,28010010000014,,e_effect-exam_lesson-0003-01,False,,e_effect-exam_block-0006,False,,e_effect-exam_stamina_recover_fix-0002,False,,,
包容力+++,R,センス,アクティブ,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-hrnm-1-000,,True,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_block-000', 'effect_group-visible-stamina_recover_fix-000']",0,False,28010010000014,,e_effect-exam_lesson-0004-01,False,,e_effect-exam_block-0007,False,,e_effect-exam_stamina_recover_fix-0002,False,,,
フレンドリー,R,センス,アクティブ,6,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,1,i_card-ssmk-1-000,,True,['effect_group-visible-exam_lesson-000'],0,False,28010010000017,,e_effect-exam_lesson-0010-01,False,e_trigger-exam_card_play-lesson_buff_up-6,e_effect-exam_lesson-0010-01,False,,,,,,
フレンドリー+,R,センス,アクティブ,6,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-ssmk-1-000,,True,['effect_group-visible-exam_lesson-000'],0,False,28010010000017,,e_effect-exam_lesson-0012-02,False,,,,,,,,,
フレンドリー++,R,センス,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-ssmk-1-000,,True,['effect_group-visible-exam_lesson-000'],0,False,28010010000017,,e_effect-exam_lesson-0012-02,False,,,,,,,,,
フレンドリー+++,R,センス,アクティブ,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-ssmk-1-000,,True,['effect_group-visible-exam_lesson-000'],0,False,28010010000017,,e_effect-exam_lesson-0012-02,False,,,,,,,,,
一番は譲らない,SR,センス,アクティブ,6,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,1,i_card-hski-2-000,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_parameter_buff-000']",0,False,38010010000016,,e_effect-exam_lesson-0018-01,False,,e_effect-exam_parameter_buff-03,False,,,,,,
一番は譲らない+,SR,センス,アクティブ,6,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-hski-2-000,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_parameter_buff-000']",0,False,38010010000016,,e_effect-exam_lesson-0026-01,False,,e_effect-exam_parameter_buff-04,False,,,,,,
一番は譲らない++,SR,センス,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-hski-2-000,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_parameter_buff-000']",0,False,38010010000016,,e_effect-exam_lesson-0026-01,False,,e_effect-exam_parameter_buff-04,False,,,,,,
一番は譲らない+++,SR,センス,アクティブ,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-hski-2-000,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_parameter_buff-000']",0,False,38010010000016,,e_effect-exam_lesson-0026-01,False,,e_effect-exam_parameter_buff-04,False,,,,,,
ローン・ウルフ,SR,センス,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,1,i_card-ttmr-2-000,,False,['effect_group-visible-exam_lesson-000'],0,False,38010010000017,,e_effect-exam_lesson-0012-01,False,e_trigger-exam_card_play-lesson_buff_up-3,e_effect-exam_lesson-0012-01,False,,,,,,
ローン・ウルフ+,SR,センス,アクティブ,2,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-ttmr-2-000,,False,['effect_group-visible-exam_lesson-000'],0,False,38010010000017,,e_effect-exam_lesson-0012-01,False,e_trigger-exam_card_play-lesson_buff_up-3,e_effect-exam_lesson-0012-01,False,,,,,,
ローン・ウルフ++,SR,センス,アクティブ,1,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-ttmr-2-000,,False,['effect_group-visible-exam_lesson-000'],0,False,38010010000017,,e_effect-exam_lesson-0012-01,False,e_trigger-exam_card_play-lesson_buff_up-3,e_effect-exam_lesson-0012-01,False,,,,,,
ローン・ウルフ+++,SR,センス,アクティブ,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-ttmr-2-000,,False,['effect_group-visible-exam_lesson-000'],0,False,38010010000017,,e_effect-exam_lesson-0012-01,False,e_trigger-exam_card_play-lesson_buff_up-3,e_effect-exam_lesson-0012-01,False,,,,,,
らしさ,SR,センス,アクティブ,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,1,i_card-amao-2-000,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,38010010000019,,e_effect-exam_lesson-0004-01,False,e_trigger-exam_card_play-parameter_buff,e_effect-exam_lesson_buff-0003,False,,,,,,
らしさ+,SR,センス,アクティブ,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-amao-2-000,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,38010010000019,,e_effect-exam_lesson-0006-01,False,e_trigger-exam_card_play-parameter_buff,e_effect-exam_lesson_buff-0004,False,,,,,,
らしさ++,SR,センス,アクティブ,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-amao-2-000,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,38010010000019,,e_effect-exam_lesson-0009-01,False,e_trigger-exam_card_play-parameter_buff,e_effect-exam_lesson_buff-0004,False,,,,,,
らしさ+++,SR,センス,アクティブ,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-amao-2-000,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,38010010000019,,e_effect-exam_lesson-0012-01,False,e_trigger-exam_card_play-parameter_buff,e_effect-exam_lesson_buff-0004,False,,,,,,
寄り添う気持ち,SR,センス,メンタル,6,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,1,i_card-hrnm-2-000,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,38010010000020,,e_effect-exam_block-0010,False,,e_effect-exam_lesson_buff-0004,False,,,,,,
寄り添う気持ち+,SR,センス,メンタル,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-hrnm-2-000,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,38010010000020,,e_effect-exam_block-0012,False,,e_effect-exam_lesson_buff-0005,False,,,,,,
寄り添う気持ち++,SR,センス,メンタル,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-hrnm-2-000,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,38010010000020,,e_effect-exam_block-0016,False,,e_effect-exam_lesson_buff-0005,False,,,,,,
寄り添う気持ち+++,SR,センス,メンタル,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-hrnm-2-000,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,38010010000020,,e_effect-exam_block-0019,False,,e_effect-exam_lesson_buff-0005,False,,,,,,
勇気の一歩,SR,センス,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,1,i_card-ssmk-2-000,,False,['effect_group-visible-exam_lesson-000'],0,False,38010010000023,,e_effect-exam_multiple_lesson_buff_lesson-0017-1000-01,False,,,,,,,,,
勇気の一歩+,SR,センス,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-ssmk-2-000,,False,['effect_group-visible-exam_lesson-000'],0,False,38010010000023,,e_effect-exam_multiple_lesson_buff_lesson-0024-1500-01,False,,,,,,,,,
勇気の一歩++,SR,センス,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-ssmk-2-000,,False,['effect_group-visible-exam_lesson-000'],0,False,38010010000023,,e_effect-exam_multiple_lesson_buff_lesson-0028-1500-01,False,,,,,,,,,
勇気の一歩+++,SR,センス,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-ssmk-2-000,,False,['effect_group-visible-exam_lesson-000'],0,False,38010010000023,,e_effect-exam_multiple_lesson_buff_lesson-0032-1500-01,False,,,,,,,,,
絶対に負けない,SSR,センス,アクティブ,6,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,1,i_card-hski-3-000,,False,['effect_group-visible-exam_lesson-000'],0,False,48010010000013,,e_effect-exam_lesson-0034-01,False,,,,,,,,,
絶対に負けない+,SSR,センス,アクティブ,6,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-hski-3-000,,False,['effect_group-visible-exam_lesson-000'],0,False,48010010000013,,e_effect-exam_lesson-0048-01,False,,,,,,,,,
絶対に負けない++,SSR,センス,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-hski-3-000,,False,['effect_group-visible-exam_lesson-000'],0,False,48010010000013,,e_effect-exam_lesson-0049-01,False,,,,,,,,,
絶対に負けない+++,SSR,センス,アクティブ,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-hski-3-000,,False,['effect_group-visible-exam_lesson-000'],0,False,48010010000013,,e_effect-exam_lesson-0050-01,False,,,,,,,,,
それぞれの道,SSR,センス,アクティブ,7,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,1,i_card-ttmr-3-000,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,48010010000014,,e_effect-exam_lesson-0014-01,False,,e_effect-exam_lesson_buff-0005,False,,,,,,
それぞれの道+,SSR,センス,アクティブ,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-ttmr-3-000,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,48010010000014,,e_effect-exam_lesson-0015-01,False,,e_effect-exam_lesson_buff-0005,False,,,,,,
それぞれの道++,SSR,センス,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-ttmr-3-000,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,48010010000014,,e_effect-exam_lesson-0016-01,False,,e_effect-exam_lesson_buff-0005,False,,,,,,
それぞれの道+++,SSR,センス,アクティブ,2,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-ttmr-3-000,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_lesson_buff-000']",0,False,48010010000014,,e_effect-exam_lesson-0017-01,False,,e_effect-exam_lesson_buff-0005,False,,,,,,
盛装の華形,SSR,センス,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,1,i_card-amao-3-000,,False,['effect_group-visible-exam_lesson-000'],0,False,48010010000016,,e_effect-exam_lesson-0012-01,False,e_trigger-exam_card_play-parameter_buff,e_effect-exam_lesson-0014-01,False,,,,,,
盛装の華形+,SSR,センス,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,0,0,5,i_card-amao-3-000,,False,['effect_group-visible-exam_lesson-000'],0,False,48010010000016,,e_effect-exam_lesson-0018-01,False,e_trigger-exam_card_play-parameter_buff,e_effect-exam_lesson-0020-01,False,,,,,,
盛装の華形++,SSR,センス,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-amao-3-000,,False,['effect_group-visible-exam_lesson-000'],0,False,48010010000016,,e_effect-exam_lesson-0022-01,False,e_trigger-exam_card_play-parameter_buff,e_effect-exam_lesson-0023-01,False,,,,,,
盛装の華形+++,SSR,センス,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,0,0,0,i_card-amao-3-000,,False,['effect_group-visible-exam_lesson-000'],0,False,48010010000016,,e_effect-exam_lesson-0025-01,False,e_trigger-exam_card_play-parameter_buff,e_effect-exam_lesson-0026-01,False,,,,,,
