rarity,type,name,supportCardOrder,produceSkillOrder,supportCardLevel,text,produceEffectId1,produceTriggerId1,activationRatePermil1,produceEffectId2,produceTriggerId2,activationRatePermil2,produceEffectId3,produceTriggerId3,activationRatePermil3,Effectbuf,Eventbuf1,Eventeffect1,Eventbuf2,Eventeffect2,itemcard,EventproduceEffectIds1,EventproduceEffectIds2,EventproduceEffectIds3,produceStoryIds1,produceStoryText1,produceitemText1,producecardText1,producecardType1,produceStoryIds2,produceStoryText2,produceitemText2,producecardText2,producecardType2,produceStoryIds3,produceStoryText3,produceitemText3,producecardText3,producecardType3,produceStoryIds4,produceStoryText4,produceitemText4,producecardText4,producecardType4
SR,ダンス,魅惑の大腿四頭筋,2999900006,4,31,初期Pポイント+ 30,Pポイント加算,初期値,0,,,0,,,0,30,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,5,25,このサポートカードのイベントによるパラメータ上昇を 50% 増加,イベ強化,初期値,0,,,0,,,0,500,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,5,36,このサポートカードのイベントによるパラメータ上昇を 75% 増加,イベ強化,初期値,0,,,0,,,0,750,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,5,50,このサポートカードのイベントによるパラメータ上昇を 100% 増加,イベ強化,初期値,0,,,0,,,0,1000,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,2,このサポートカードのレッスンサポート発生率を 2% 増加,レッスンサポート,初期値,0,,,0,,,0,20,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,3,このサポートカードのレッスンサポート発生率を 4.1% 増加,レッスンサポート,初期値,0,,,0,,,0,41,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,4,このサポートカードのレッスンサポート発生率を 6.1% 増加,レッスンサポート,初期値,0,,,0,,,0,61,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,5,このサポートカードのレッスンサポート発生率を 8.2% 増加,レッスンサポート,初期値,0,,,0,,,0,82,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,6,このサポートカードのレッスンサポート発生率を 10.2% 増加,レッスンサポート,初期値,0,,,0,,,0,102,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,7,このサポートカードのレッスンサポート発生率を 12.2% 増加,レッスンサポート,初期値,0,,,0,,,0,122,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,8,このサポートカードのレッスンサポート発生率を 14.3% 増加,レッスンサポート,初期値,0,,,0,,,0,143,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,9,このサポートカードのレッスンサポート発生率を 16.3% 増加,レッスンサポート,初期値,0,,,0,,,0,163,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,10,このサポートカードのレッスンサポート発生率を 18.4% 増加,レッスンサポート,初期値,0,,,0,,,0,184,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,11,このサポートカードのレッスンサポート発生率を 20.4% 増加,レッスンサポート,初期値,0,,,0,,,0,204,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,12,このサポートカードのレッスンサポート発生率を 22.4% 増加,レッスンサポート,初期値,0,,,0,,,0,224,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,13,このサポートカードのレッスンサポート発生率を 24.5% 増加,レッスンサポート,初期値,0,,,0,,,0,245,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,14,このサポートカードのレッスンサポート発生率を 26.5% 増加,レッスンサポート,初期値,0,,,0,,,0,265,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,15,このサポートカードのレッスンサポート発生率を 28.6% 増加,レッスンサポート,初期値,0,,,0,,,0,286,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,16,このサポートカードのレッスンサポート発生率を 30.6% 増加,レッスンサポート,初期値,0,,,0,,,0,306,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,17,このサポートカードのレッスンサポート発生率を 32.7% 増加,レッスンサポート,初期値,0,,,0,,,0,327,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,18,このサポートカードのレッスンサポート発生率を 34.7% 増加,レッスンサポート,初期値,0,,,0,,,0,347,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,19,このサポートカードのレッスンサポート発生率を 36.7% 増加,レッスンサポート,初期値,0,,,0,,,0,367,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,20,このサポートカードのレッスンサポート発生率を 38.8% 増加,レッスンサポート,初期値,0,,,0,,,0,388,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,21,このサポートカードのレッスンサポート発生率を 40.8% 増加,レッスンサポート,初期値,0,,,0,,,0,408,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,22,このサポートカードのレッスンサポート発生率を 42.9% 増加,レッスンサポート,初期値,0,,,0,,,0,429,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,23,このサポートカードのレッスンサポート発生率を 44.9% 増加,レッスンサポート,初期値,0,,,0,,,0,449,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
SR,ダンス,魅惑の大腿四頭筋,2999900006,6,24,このサポートカードのレッスンサポート発生率を 46.9% 増加,レッスンサポート,初期値,0,,,0,,,0,469,15,ダンス,,,アクティブカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-2_028-0,p_effect-dance_addition-0015_0015,,p_story-s_card-2-0006-01,ストレッチ談義を獲得,,3ターン目以降の場合、使用可\パラメータ+3\消費体力減少2ターン\次のターン、手札をすべてレッスン中強化\レッスン中1回重複不可,ProduceCardCategory_ActiveSkill,p_story-s_card-2-0006-02,ダンス上昇+15,,,,,,,,,,,,,
